#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
196,Patrice Bergeron,2008-09,BOS,R,C,64,8,31,39,+2,16,0.61,6,22,1,14,1,3,0,1,155,5.2,17:59,54.5
197,Denis Grebeshkov,2008-09,EDM,L,D,72,7,32,39,+12,38,0.54,5,26,2,13,0,0,0,0,62,11.3,21:10,--
198,Ron Hainsey,2008-09,ATL,L,D,81,6,33,39,-16,32,0.48,2,21,4,18,0,0,0,0,148,4.1,22:22,--
199,Andrew Cogliano,2008-09,EDM,L,C,82,18,20,38,-6,22,0.46,14,29,4,9,0,0,0,4,116,15.5,14:24,37.2
200,Joe Corvo,2008-09,CAR,R,D,81,14,24,38,-1,18,0.47,5,15,8,22,1,1,1,6,213,6.6,24:19,--
201,Doug Weight,2008-09,NYI,L,C,53,10,28,38,-15,55,0.72,5,16,5,21,0,1,0,0,96,10.4,18:17,45.1
202,Jakub Voracek,2008-09,CBJ,L,R,80,9,29,38,+11,44,0.48,9,34,0,4,0,0,0,1,101,8.9,12:40,0.0
203,Kyle Quincey,2008-09,LAK,L,D,72,4,34,38,-5,63,0.53,2,10,2,27,0,1,0,2,150,2.7,20:59,--
204,James Neal,2008-09,DAL,L,L,77,24,13,37,-11,51,0.48,15,27,9,10,0,0,0,2,171,14.0,15:52,35.5
205,Tomas Fleischmann,2008-09,WSH,L,L,73,19,18,37,-3,20,0.51,12,26,7,11,0,0,0,4,131,14.5,15:05,26.5
206,Dustin Penner,2008-09,EDM,L,L,78,17,20,37,+7,61,0.47,12,26,5,11,0,0,0,5,137,12.4,15:23,47.4
207,Tomas Holmstrom,2008-09,DET,L,L,53,14,23,37,+18,38,0.70,6,25,8,12,0,0,0,1,75,18.7,15:16,37.5
208,Alexander Edler,2008-09,VAN,L,D,80,10,27,37,+11,54,0.46,5,16,5,21,0,0,0,1,145,6.9,21:08,100.0
209,Miroslav Satan,2008-09,PIT,L,R,65,17,19,36,+3,36,0.55,11,25,6,11,0,0,0,2,120,14.2,15:45,41.7
210,Radek Dvorak,2008-09,FLA,R,R,81,15,21,36,0,42,0.44,11,32,0,0,4,4,0,3,136,11.0,16:26,35.3
211,Eric Belanger,2008-09,MIN,L,C,79,13,23,36,-5,26,0.46,9,21,4,13,0,2,0,4,147,8.8,17:50,52.0
212,Peter Mueller,2008-09,PHX,R,C,72,13,23,36,-7,24,0.50,8,25,5,11,0,0,0,4,138,9.4,16:05,44.6
213,Paul Stastny,2008-09,COL,L,C,45,11,25,36,-9,22,0.80,4,17,7,19,0,0,0,2,118,9.3,21:14,51.8
214,Ed Jovanovski,2008-09,PHX,L,D,82,9,27,36,-15,106,0.44,3,18,6,18,0,0,0,3,194,4.6,22:10,0.0
215,Marc-Edouard Vlasic,2008-09,SJS,L,D,82,6,30,36,+15,42,0.44,3,14,3,21,0,1,0,1,104,5.8,23:54,--
216,Joel Ward,2008-09,NSH,R,R,79,17,18,35,+1,29,0.44,12,28,3,4,2,3,0,2,133,12.8,16:01,43.5
217,Anton Babchuk,2008-09,CAR,R,D,72,16,19,35,+13,16,0.49,7,20,9,15,0,0,1,4,127,12.6,18:04,--
218,Tyler Kennedy,2008-09,PIT,R,C,67,15,20,35,+15,30,0.52,15,33,0,2,0,0,1,3,171,8.8,13:46,53.9
219,Manny Malhotra,2008-09,CBJ,L,C,77,11,24,35,+9,28,0.45,11,28,0,6,0,1,0,3,116,9.5,18:01,58.0
220,Matt Niskanen,2008-09,DAL,R,D,80,6,29,35,-11,52,0.44,4,25,2,10,0,0,0,0,111,5.4,19:58,--
221,Scottie Upshall,2008-09,"PHI,PHX",L,R,74,15,19,34,+7,89,0.46,10,27,5,7,0,0,0,1,192,7.8,14:36,26.3
222,Marek Svatos,2008-09,COL,R,R,69,14,20,34,-6,34,0.49,8,21,6,13,0,0,0,1,140,10.0,13:06,0.0
223,Adrian Aucoin,2008-09,CGY,R,D,81,10,24,34,-8,46,0.42,7,21,3,12,0,1,1,3,126,7.9,22:18,--
224,Fedor Tyutin,2008-09,CBJ,L,D,82,9,25,34,+1,81,0.41,3,16,5,17,1,1,0,0,167,5.4,23:31,100.0
225,Keith Ballard,2008-09,FLA,L,D,82,6,28,34,+14,72,0.41,5,28,1,5,0,1,0,1,106,5.7,22:23,0.0
226,Richard Zednik,2008-09,FLA,L,R,70,17,16,33,+2,46,0.47,14,28,3,4,0,1,1,4,153,11.1,15:35,0.0
227,Sergei Fedorov,2008-09,WSH,L,C,52,11,22,33,+4,50,0.63,9,20,2,13,0,0,1,2,118,9.3,16:31,56.2
228,Kris Letang,2008-09,PIT,R,D,74,10,23,33,-7,24,0.45,5,21,4,11,1,1,0,3,138,7.3,21:09,0.0
229,Michael Nylander,2008-09,WSH,L,C,72,9,24,33,0,32,0.46,5,23,4,10,0,0,0,2,87,10.3,14:02,45.9
230,Frans Nielsen,2008-09,NYI,L,C,59,9,24,33,-4,18,0.56,5,15,3,16,1,2,0,2,101,8.9,16:32,47.2
231,Joni Pitkanen,2008-09,CAR,L,D,71,7,26,33,+11,58,0.46,5,19,2,14,0,0,0,3,147,4.8,24:48,--
232,Roman Hamrlik,2008-09,MTL,L,D,81,6,27,33,+4,62,0.41,6,27,0,3,0,3,0,0,143,4.2,21:55,--
233,Paul Martin,2008-09,NJD,L,D,73,5,28,33,+21,36,0.45,3,14,2,18,0,1,0,1,107,4.7,24:22,--
234,David Clarkson,2008-09,NJD,R,R,82,17,15,32,-1,164,0.39,13,26,4,6,0,0,0,3,158,10.8,12:03,28.6
235,Nick Foligno,2008-09,OTT,L,L,81,17,15,32,-10,59,0.40,10,18,7,14,0,0,0,2,145,11.7,13:41,44.7
236,Brian Rolston,2008-09,NJD,L,R,64,15,17,32,+2,30,0.50,7,16,8,16,0,0,1,3,174,8.6,15:06,46.1
237,Steve Bernier,2008-09,VAN,R,R,81,15,17,32,+4,27,0.40,13,25,2,7,0,0,0,4,137,11.0,13:50,23.8
238,Marc-Andre Bergeron,2008-09,MIN,L,D,72,14,18,32,+5,30,0.44,7,14,7,18,0,0,1,3,140,10.0,16:54,--
239,Mike Fisher,2008-09,OTT,R,C,78,13,19,32,0,66,0.41,10,24,1,6,2,2,2,3,182,7.1,18:30,51.3
240,Gregory Campbell,2008-09,FLA,L,C,77,13,19,32,0,76,0.42,12,29,1,2,0,1,0,1,135,9.6,16:47,50.0
241,Steve Sullivan,2008-09,NSH,R,L,41,11,21,32,+2,30,0.78,8,22,3,10,0,0,1,2,83,13.3,18:29,0.0
242,Mathieu Schneider,2008-09,"ATL,MTL",L,D,67,9,23,32,-12,64,0.48,3,13,6,18,0,1,1,2,128,7.0,21:00,--
243,Andrew Ebbett,2008-09,ANA,L,C,48,8,24,32,+8,24,0.67,2,21,6,11,0,0,0,0,100,8.0,13:52,48.6
244,Toby Enstrom,2008-09,ATL,L,D,82,5,27,32,+14,52,0.39,2,15,2,14,1,3,0,1,86,5.8,23:32,50.0
245,Chad LaRose,2008-09,CAR,R,R,81,19,12,31,+6,35,0.38,17,26,0,1,2,4,0,4,171,11.1,15:08,27.8
246,Clarke MacArthur,2008-09,BUF,L,L,71,17,14,31,-4,56,0.44,12,21,5,10,0,0,0,0,108,15.7,13:50,34.9
247,Brendan Morrison,2008-09,"ANA,DAL",L,C,81,16,15,31,+3,32,0.38,13,24,3,7,0,0,0,4,111,14.4,14:13,45.3
248,Dustin Byfuglien,2008-09,CHI,R,D,77,15,16,31,+7,81,0.40,12,24,3,7,0,0,0,4,202,7.4,14:52,18.2
249,Nikolay Kulemin,2008-09,TOR,L,L,73,15,16,31,-8,18,0.42,13,22,2,9,0,0,0,1,129,11.6,13:48,53.0
250,Richard Park,2008-09,NYI,R,R,71,14,17,31,-13,34,0.44,8,20,4,7,2,4,0,1,138,10.1,17:10,49.0
251,Trent Hunter,2008-09,NYI,R,R,55,14,17,31,-8,41,0.56,9,20,5,10,0,1,1,2,154,9.1,16:23,25.0
252,Matt Cooke,2008-09,PIT,L,L,76,13,18,31,0,101,0.41,13,30,0,1,0,0,0,1,86,15.1,14:13,36.8
253,Ville Peltonen,2008-09,FLA,L,L,79,12,19,31,+6,31,0.39,12,30,0,1,0,0,0,1,121,9.9,15:15,28.1
254,Martin Hanzal,2008-09,PHX,L,C,74,11,20,31,-4,40,0.42,9,26,0,2,2,3,0,2,97,11.3,16:21,48.3
255,Lubomir Visnovsky,2008-09,EDM,L,D,50,8,23,31,+6,30,0.62,3,14,5,17,0,0,0,1,86,9.3,23:01,--
256,Tomas Kaberle,2008-09,TOR,L,D,57,4,27,31,-8,8,0.54,1,12,3,19,0,0,0,1,93,4.3,23:28,--
257,Marty Reasoner,2008-09,ATL,L,C,79,14,16,30,+11,36,0.38,13,24,0,0,1,6,1,2,131,10.7,15:19,52.9
258,Chris Campoli,2008-09,"NYI,OTT",L,D,76,11,19,30,-16,55,0.39,8,17,2,11,1,2,1,4,91,12.1,19:32,--
259,Michal Rozsival,2008-09,NYR,R,D,76,8,22,30,-7,52,0.39,5,14,3,14,0,2,1,2,120,6.7,22:31,--
260,P.J. Axelsson,2008-09,BOS,L,L,75,6,24,30,-1,16,0.40,4,19,2,11,0,0,0,0,87,6.9,16:14,34.0
261,Dennis Seidenberg,2008-09,CAR,L,D,70,5,25,30,-9,37,0.43,3,19,2,11,0,0,0,1,129,3.9,22:20,--
262,Keith Yandle,2008-09,PHX,L,D,69,4,26,30,-4,37,0.43,3,17,1,13,0,0,0,0,118,3.4,16:37,--
263,Carlo Colaiacovo,2008-09,"TOR,STL",L,D,73,3,27,30,0,35,0.41,3,10,0,20,0,0,0,0,87,3.5,18:16,--
264,Fabian Brunnstrom,2008-09,DAL,L,L,55,17,12,29,-8,8,0.53,13,23,4,6,0,0,0,5,81,21.0,11:37,--
265,Jonathan Cheechoo,2008-09,SJS,R,R,66,12,17,29,-3,59,0.44,6,19,5,9,1,1,0,4,152,7.9,15:19,25.0
266,Paul Gaustad,2008-09,BUF,L,C,62,12,17,29,+4,108,0.47,8,20,3,8,1,1,0,1,122,9.8,16:06,52.7
267,John Mitchell,2008-09,TOR,L,C,76,12,17,29,-16,33,0.38,10,22,2,6,0,1,0,0,98,12.2,13:48,48.7
268,Robert Nilsson,2008-09,EDM,L,C,64,9,20,29,+1,26,0.45,5,18,4,11,0,0,0,1,77,11.7,15:11,40.0
269,Johnny Oduya,2008-09,NJD,L,D,82,7,22,29,+21,30,0.35,5,23,1,5,1,1,2,4,108,6.5,20:52,--
270,Maxim Lapierre,2008-09,MTL,R,C,79,15,13,28,+9,76,0.35,12,25,1,1,2,2,0,2,165,9.1,14:48,53.2
271,Pascal Dupuis,2008-09,PIT,L,R,71,12,16,28,+1,30,0.39,12,27,0,0,0,1,1,2,145,8.3,14:13,18.8
272,Mikkel Boedker,2008-09,PHX,L,L,78,11,17,28,-6,18,0.36,9,26,2,2,0,0,0,3,116,9.5,15:32,12.5
273,Mats Sundin,2008-09,VAN,R,C,41,9,19,28,-5,28,0.68,4,14,5,14,0,0,0,2,84,10.7,16:51,55.2
274,Alexander Steen,2008-09,"TOR,STL",L,L,81,8,20,28,-10,30,0.35,4,17,3,10,1,1,0,0,148,5.4,16:20,45.3
275,Erik Christensen,2008-09,"ATL,ANA",L,C,64,7,21,28,-9,20,0.44,5,21,2,7,0,0,0,0,122,5.7,13:39,55.7
276,Braydon Coburn,2008-09,PHI,L,D,80,7,21,28,+7,97,0.35,4,15,3,11,0,2,0,0,130,5.4,24:37,--
277,Kyle Wellwood,2008-09,VAN,R,C,74,18,9,27,+2,4,0.36,8,14,10,13,0,0,0,3,94,19.2,13:48,57.5
278,Jochen Hecht,2008-09,BUF,L,C,70,12,15,27,-9,33,0.39,8,19,3,5,1,3,0,1,173,6.9,17:24,43.7
279,Daniel Paille,2008-09,BUF,L,L,73,12,15,27,0,20,0.37,12,25,0,0,0,2,0,2,80,15.0,11:54,17.7
280,Andy Hilbert,2008-09,NYI,L,L,67,11,16,27,-3,22,0.40,9,21,1,4,1,2,0,0,167,6.6,16:09,38.2
281,Kyle Brodziak,2008-09,EDM,R,C,79,11,16,27,+4,21,0.34,9,23,1,2,1,2,1,3,99,11.1,12:43,51.6
282,Mike Comrie,2008-09,"NYI,OTT",L,C,63,10,17,27,-15,32,0.43,8,20,2,6,0,1,0,1,121,8.3,15:42,41.0
283,Claude Giroux,2008-09,PHI,R,C,42,9,18,27,+10,14,0.64,7,21,2,6,0,0,0,0,67,13.4,15:10,47.3
284,Kyle Calder,2008-09,LAK,L,L,74,8,19,27,-1,41,0.36,6,23,2,4,0,0,0,1,93,8.6,13:10,33.3
285,Brent Burns,2008-09,MIN,R,D,59,8,19,27,-7,45,0.46,4,13,4,14,0,0,1,2,147,5.4,22:25,60.0
286,Jussi Jokinen,2008-09,"TBL,CAR",L,L,71,7,20,27,-10,28,0.38,5,18,2,9,0,0,0,1,101,6.9,15:19,53.6
287,Zbynek Michalek,2008-09,PHX,R,D,82,6,21,27,-13,28,0.33,6,26,0,0,0,1,0,0,106,5.7,22:43,--
288,Matt Hunwick,2008-09,BOS,L,D,53,6,21,27,+15,31,0.51,6,19,0,8,0,0,0,1,58,10.3,16:59,--
289,Drew Doughty,2008-09,LAK,R,D,81,6,21,27,-17,56,0.33,3,11,3,16,0,0,0,1,126,4.8,23:50,--
290,Ethan Moreau,2008-09,EDM,L,L,77,14,12,26,0,133,0.34,13,25,0,0,1,1,0,2,159,8.8,15:22,30.6
291,Guillaume Latendresse,2008-09,MTL,L,L,56,14,12,26,+4,45,0.46,13,22,1,4,0,0,0,2,117,12.0,13:37,50.0
292,Jay McClement,2008-09,STL,L,C,82,12,14,26,-10,29,0.32,9,23,0,0,3,3,0,3,137,8.8,16:36,52.1
293,Ian White,2008-09,TOR,R,D,71,10,16,26,+6,57,0.37,8,20,2,5,0,1,0,2,158,6.3,22:51,--
294,Troy Brouwer,2008-09,CHI,R,R,69,10,16,26,+7,50,0.38,5,17,4,8,1,1,0,0,126,7.9,15:05,45.0
295,Brent Seabrook,2008-09,CHI,R,D,82,8,18,26,+23,62,0.32,4,17,3,8,1,1,1,1,132,6.1,23:19,--
296,Steve Eminger,2008-09,"PHI,TBL,FLA",R,D,71,5,21,26,-3,50,0.37,3,14,2,12,0,0,0,1,85,5.9,21:37,0.0
297,Matt Carle,2008-09,"TBL,PHI",L,D,76,5,21,26,+3,22,0.34,5,18,0,8,0,0,0,2,85,5.9,21:24,--
298,Wade Redden,2008-09,NYR,L,D,81,3,23,26,-5,51,0.32,1,17,2,8,0,1,0,0,161,1.9,22:20,--
299,Stephane Robidas,2008-09,DAL,R,D,72,3,23,26,+10,76,0.36,2,16,1,9,0,1,0,0,158,1.9,24:32,100.0
300,Dan Hamhuis,2008-09,NSH,L,D,82,3,23,26,-4,67,0.32,1,18,1,6,1,2,1,1,135,2.2,22:50,--
301,Eric Fehr,2008-09,WSH,R,C,61,12,13,25,+8,22,0.41,11,23,1,2,0,0,0,2,134,9.0,11:15,33.3
302,Daniel Briere,2008-09,PHI,R,C,29,11,14,25,-1,26,0.86,7,15,4,10,0,0,0,0,54,20.4,15:39,46.3
303,Derick Brassard,2008-09,CBJ,L,C,31,10,15,25,+12,17,0.81,7,18,3,7,0,0,0,1,59,17.0,14:25,48.5
304,Radek Bonk,2008-09,NSH,L,C,66,9,16,25,-12,34,0.38,3,15,6,9,0,1,0,2,102,8.8,15:27,59.9
305,Freddy Modin,2008-09,CBJ,L,L,50,9,16,25,+2,28,0.50,7,18,2,7,0,0,0,0,113,8.0,16:53,40.2
306,Trevor Daley,2008-09,DAL,L,D,75,7,18,25,+2,73,0.33,7,23,0,1,0,1,2,2,104,6.7,22:00,0.0
307,Blake Comeau,2008-09,NYI,R,L,53,7,18,25,-17,32,0.47,5,16,2,9,0,0,0,0,78,9.0,16:17,31.1
308,Josh Bailey,2008-09,NYI,L,R,68,7,18,25,-14,16,0.37,4,14,3,11,0,0,0,0,74,9.5,15:29,41.1
309,Mattias Ohlund,2008-09,VAN,L,D,82,6,19,25,+14,105,0.30,3,16,3,8,0,1,0,1,131,4.6,21:34,--
310,Sami Salo,2008-09,VAN,R,D,60,5,20,25,+5,26,0.42,0,11,5,14,0,0,1,2,110,4.6,20:11,--
311,Sean Bergenheim,2008-09,NYI,L,L,59,15,9,24,-2,64,0.41,11,20,0,0,4,4,0,5,152,9.9,14:15,40.9
312,Jere Lehtinen,2008-09,DAL,R,R,48,8,16,24,+1,8,0.50,6,17,2,7,0,0,0,1,119,6.7,19:00,28.6
313,Jordan Leopold,2008-09,"COL,CGY",L,D,83,7,17,24,-15,24,0.29,6,19,1,4,0,1,0,1,107,6.5,18:48,--
314,Mike Commodore,2008-09,CBJ,R,D,81,5,19,24,+11,100,0.30,5,22,0,2,0,0,0,0,103,4.9,22:54,66.7
315,James Sheppard,2008-09,MIN,L,C,82,5,19,24,-14,41,0.29,5,21,0,3,0,0,0,1,88,5.7,15:11,41.5
316,James Wisniewski,2008-09,"CHI,ANA",R,D,48,3,21,24,+9,30,0.50,2,13,1,11,0,0,0,0,89,3.4,19:51,--
317,Craig Rivet,2008-09,BUF,R,D,64,2,22,24,+4,125,0.38,1,12,1,11,0,1,0,0,80,2.5,20:14,--
318,Kim Johnsson,2008-09,MIN,L,D,81,2,22,24,-3,44,0.30,1,16,1,6,0,2,0,0,93,2.2,24:32,--
319,Marian Gaborik,2008-09,MIN,L,R,17,13,10,23,+3,2,1.35,10,15,2,7,1,1,0,2,68,19.1,20:00,0.0
320,Stephane Veilleux,2008-09,MIN,L,L,81,13,10,23,-17,40,0.28,12,21,0,1,1,1,0,1,146,8.9,15:48,27.3
321,Chris Kelly,2008-09,OTT,L,C,82,12,11,23,-10,38,0.28,11,20,0,0,1,3,0,1,118,10.2,15:36,47.4
322,Chris Higgins,2008-09,MTL,L,L,57,12,11,23,-1,22,0.40,8,17,2,4,2,2,0,1,151,8.0,17:00,50.9
323,Mason Raymond,2008-09,VAN,L,L,72,11,12,23,+2,24,0.32,7,13,4,10,0,0,0,0,145,7.6,13:43,34.0
324,Mike Grier,2008-09,SJS,R,R,62,10,13,23,+8,25,0.37,9,19,0,0,1,4,0,2,108,9.3,15:00,34.9
325,Wayne Simmonds,2008-09,LAK,R,R,82,9,14,23,-8,73,0.28,7,17,2,5,0,1,0,2,127,7.1,13:50,36.0
326,Sergei Kostitsyn,2008-09,MTL,L,L,56,8,15,23,-3,64,0.41,3,13,5,10,0,0,0,1,74,10.8,14:08,33.3
327,John Madden,2008-09,NJD,L,C,76,7,16,23,-7,26,0.30,6,20,0,0,1,3,0,2,132,5.3,16:25,51.6
328,Eric Perrin,2008-09,ATL,L,C,78,7,16,23,-2,36,0.29,5,17,1,2,1,4,0,0,109,6.4,14:11,52.1
329,Jeff Finger,2008-09,TOR,R,D,66,6,17,23,-7,43,0.35,6,21,0,2,0,0,0,0,68,8.8,20:29,--
330,Josh Gorges,2008-09,MTL,L,D,81,4,19,23,+12,37,0.28,2,17,2,5,0,1,0,0,63,6.4,20:08,0.0
331,Toni Lydman,2008-09,BUF,L,D,80,3,20,23,0,70,0.29,3,17,0,5,0,1,0,0,99,3.0,21:47,--
332,Willie Mitchell,2008-09,VAN,L,D,82,3,20,23,+29,59,0.28,3,23,0,0,0,0,0,1,88,3.4,22:55,0.0
333,Ryan Whitney,2008-09,"PIT,ANA",L,D,48,2,21,23,-14,28,0.48,1,12,1,11,0,0,0,0,71,2.8,23:52,--
334,Max Talbot,2008-09,PIT,L,C,75,12,10,22,-9,63,0.29,10,19,0,1,2,2,0,1,102,11.8,14:08,51.1
335,B.J. Crombeen,2008-09,"DAL,STL",R,R,81,12,10,22,-9,148,0.27,11,19,0,2,1,1,0,3,124,9.7,12:43,42.9
336,Dustin Boyd,2008-09,CGY,L,C,71,11,11,22,-11,10,0.31,9,17,1,3,1,2,0,3,74,14.9,12:52,45.5
337,Jason Chimera,2008-09,CBJ,L,L,49,8,14,22,+8,41,0.45,7,20,1,2,0,0,0,1,115,7.0,16:15,42.9
338,Tom Kostopoulos,2008-09,MTL,R,R,78,8,14,22,-1,106,0.28,7,20,0,0,1,2,0,0,121,6.6,14:09,31.3
339,Sean Avery,2008-09,"DAL,NYR",L,L,41,8,14,22,+6,111,0.54,6,17,2,5,0,0,0,0,99,8.1,15:45,50.0
340,Chris Phillips,2008-09,OTT,L,D,82,6,16,22,-14,66,0.27,5,16,0,3,1,3,0,0,88,6.8,21:52,--
341,Tyler Arnason,2008-09,COL,L,C,71,5,17,22,-16,14,0.31,3,19,2,3,0,0,0,1,108,4.6,13:19,46.1
342,Michael Peca,2008-09,CBJ,R,C,71,4,18,22,-6,58,0.31,4,20,0,1,0,1,0,2,74,5.4,14:06,49.7
343,Dan Girardi,2008-09,NYR,R,D,82,4,18,22,-14,53,0.27,2,15,2,7,0,0,0,1,122,3.3,21:32,--
344,Rob Niedermayer,2008-09,ANA,L,C,79,14,7,21,-17,42,0.27,12,19,1,1,1,1,0,2,88,15.9,15:34,38.2
345,Brad Winchester,2008-09,STL,L,L,64,13,8,21,-1,89,0.33,8,13,5,8,0,0,0,3,82,15.9,12:10,45.0
346,Enver Lisin,2008-09,PHX,L,R,48,13,8,21,-13,24,0.44,12,19,1,2,0,0,0,2,105,12.4,14:50,33.3
347,Matt D'Agostini,2008-09,MTL,R,R,53,12,9,21,-17,16,0.40,9,16,3,5,0,0,0,1,116,10.3,13:25,33.3
348,Nigel Dawes,2008-09,"NYR,PHX",L,L,64,10,11,21,-6,15,0.33,7,17,3,4,0,0,0,4,115,8.7,13:15,--
349,Jarkko Ruutu,2008-09,OTT,L,L,78,7,14,21,0,144,0.27,6,18,0,0,1,3,0,0,89,7.9,11:43,25.0
350,Brendan Bell,2008-09,OTT,L,D,53,6,15,21,-5,24,0.40,1,6,5,15,0,0,0,1,76,7.9,17:44,--
351,Jannik Hansen,2008-09,VAN,R,R,55,6,15,21,+5,37,0.38,6,20,0,0,0,1,0,1,64,9.4,12:31,16.7
352,Paul Mara,2008-09,NYR,L,D,76,5,16,21,+2,94,0.28,4,9,1,11,0,1,0,0,102,4.9,18:58,50.0
353,Nick Boynton,2008-09,FLA,R,D,68,5,16,21,+7,91,0.31,5,18,0,3,0,0,0,1,104,4.8,16:36,--
354,Ruslan Salei,2008-09,COL,L,D,70,4,17,21,-4,72,0.30,3,14,1,7,0,0,0,0,93,4.3,21:06,--
355,Barret Jackman,2008-09,STL,L,D,82,4,17,21,-17,86,0.26,2,17,1,2,1,2,0,0,89,4.5,23:26,--
356,Steve Montador,2008-09,"ANA,BOS",R,D,78,4,17,21,+17,143,0.27,4,20,0,1,0,0,0,0,117,3.4,16:10,0.0
357,T.J. Hensick,2008-09,COL,R,C,61,4,17,21,-7,14,0.34,3,15,1,6,0,0,0,0,116,3.5,12:54,47.3
358,Jan Hejda,2008-09,CBJ,L,D,82,3,18,21,+23,38,0.26,3,20,0,0,0,1,0,1,66,4.6,22:23,0.0
359,Kris Russell,2008-09,CBJ,L,D,66,2,19,21,-10,28,0.32,1,10,1,11,0,0,0,1,86,2.3,16:07,--
360,Cody McLeod,2008-09,COL,L,L,79,15,5,20,-11,162,0.25,15,20,0,0,0,0,0,3,118,12.7,11:35,40.0
361,Raffi Torres,2008-09,CBJ,L,L,51,12,8,20,-4,23,0.39,10,18,2,2,0,0,0,6,74,16.2,12:06,57.9
362,Joakim Lindstrom,2008-09,PHX,L,C,44,9,11,20,-6,28,0.45,6,11,3,9,0,0,0,2,77,11.7,14:52,35.7
363,Arron Asham,2008-09,PHI,R,R,78,8,12,20,0,155,0.26,8,20,0,0,0,0,0,1,74,10.8,8:45,46.7
364,Marc-Antoine Pouliot,2008-09,EDM,R,C,63,8,12,20,+1,23,0.32,8,18,0,2,0,0,0,2,94,8.5,11:30,48.3
365,Ryan Shannon,2008-09,OTT,R,R,35,8,12,20,-1,2,0.57,5,13,3,7,0,0,0,1,61,13.1,15:04,33.3
366,Kyle Turris,2008-09,PHX,R,C,63,8,12,20,-15,21,0.32,5,9,3,11,0,0,0,3,91,8.8,12:55,42.9
367,Maxim Afinogenov,2008-09,BUF,L,R,48,6,14,20,-7,20,0.42,6,13,0,7,0,0,0,0,93,6.5,12:36,0.0
368,Alex Goligoski,2008-09,PIT,L,D,45,6,14,20,+5,16,0.44,2,12,4,8,0,0,0,0,61,9.8,18:18,--
369,Derek Morris,2008-09,"PHX,NYR",R,D,75,5,15,20,-10,40,0.27,4,13,0,5,1,2,0,0,120,4.2,20:53,--
370,Cory Sarich,2008-09,CGY,R,D,76,2,18,20,+12,112,0.26,2,17,0,1,0,2,0,0,57,3.5,17:53,--
371,Chris Stewart,2008-09,COL,R,R,53,11,8,19,-18,54,0.36,9,14,1,4,1,1,0,1,98,11.2,12:20,33.3
372,Taylor Pyatt,2008-09,VAN,L,L,69,10,9,19,0,43,0.28,10,18,0,1,0,0,0,1,99,10.1,14:43,48.5
373,Zach Bogosian,2008-09,ATL,R,D,47,9,10,19,+11,47,0.40,6,13,2,5,1,1,0,1,90,10.0,18:06,--
374,Adam Mair,2008-09,BUF,R,C,75,8,11,19,+4,95,0.25,8,19,0,0,0,0,0,1,75,10.7,10:35,48.3
375,David Steckel,2008-09,WSH,L,C,76,8,11,19,+2,34,0.25,6,16,0,0,2,3,0,1,103,7.8,13:49,57.9
376,Ian Laperriere,2008-09,COL,R,R,74,7,12,19,0,163,0.26,7,18,0,0,0,1,0,0,61,11.5,13:50,44.0
377,Brett McLean,2008-09,FLA,L,C,80,7,12,19,-12,29,0.24,7,18,0,1,0,0,0,2,114,6.1,12:26,43.2
378,Sergei Gonchar,2008-09,PIT,L,D,25,6,13,19,+6,26,0.76,1,6,5,13,0,0,0,1,71,8.5,25:11,--
379,Tomas Kopecky,2008-09,DET,L,R,79,6,13,19,-7,46,0.24,4,15,1,3,1,1,0,2,110,5.5,10:25,45.6
380,Petr Prucha,2008-09,"NYR,PHX",R,R,47,6,13,19,-1,22,0.40,5,14,1,5,0,0,1,1,67,9.0,14:41,12.5
381,Kamil Kreps,2008-09,FLA,R,C,66,4,15,19,+2,18,0.29,3,18,0,0,1,1,0,1,77,5.2,13:58,50.5
382,Bruno Gervais,2008-09,NYI,R,D,69,3,16,19,-15,33,0.28,3,15,0,3,0,1,0,1,82,3.7,21:36,0.0
383,Andrej Sekera,2008-09,BUF,L,D,69,3,16,19,-11,22,0.28,2,14,1,5,0,0,0,1,84,3.6,20:42,0.0
384,Niclas Havelid,2008-09,"ATL,NJD",L,D,78,2,17,19,+2,48,0.24,1,12,0,5,1,2,0,0,56,3.6,20:40,--
385,Brooks Orpik,2008-09,PIT,L,D,79,2,17,19,+10,73,0.24,1,17,1,2,0,0,0,0,39,5.1,20:20,--
386,Lukas Krajicek,2008-09,TBL,L,D,71,2,17,19,-8,48,0.27,2,16,0,2,0,1,0,0,66,3.0,19:37,--
387,Mark Giordano,2008-09,CGY,L,D,58,2,17,19,+2,59,0.33,0,13,2,6,0,0,0,0,82,2.4,16:13,--
388,Cal Clutterbuck,2008-09,MIN,R,R,78,11,7,18,-5,76,0.23,10,17,1,1,0,0,0,1,136,8.1,13:00,11.8
389,Jim Slater,2008-09,ATL,L,C,60,8,10,18,0,52,0.30,6,16,0,0,2,2,0,0,94,8.5,11:15,53.0
390,Stephane Yelle,2008-09,BOS,L,C,77,7,11,18,+6,32,0.23,6,15,1,1,0,2,0,2,72,9.7,13:16,52.0
391,Samuel Pahlsson,2008-09,"ANA,CHI",L,C,65,7,11,18,-17,34,0.28,6,15,1,3,0,0,0,2,88,8.0,18:17,53.5
