#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
195,Sean Avery,2005-06,LAK,L,L,75,15,24,39,-5,257,0.52,11,32,1,4,3,3,0,1,189,7.9,13:37,44.3
196,Ryan Getzlaf,2005-06,ANA,R,C,57,14,25,39,+6,22,0.68,4,15,10,24,0,0,0,1,116,12.1,12:35,44.0
197,Sheldon Souray,2005-06,MTL,L,D,75,12,27,39,-11,116,0.52,4,16,7,21,1,2,0,0,202,5.9,22:15,--
198,Andrej Meszaros,2005-06,OTT,L,D,82,10,29,39,+34,61,0.48,5,14,5,24,0,1,0,2,137,7.3,17:57,0.0
199,Keith Ballard,2005-06,PHX,L,D,82,8,31,39,-18,99,0.48,4,19,1,16,3,4,1,1,102,7.8,19:59,--
200,Chris Higgins,2005-06,MTL,L,L,80,23,15,38,-1,26,0.48,13,23,7,12,3,3,0,3,148,15.5,14:25,51.1
201,Alexei Ponikarovsky,2005-06,TOR,L,L,81,21,17,38,+15,68,0.47,15,29,2,4,4,5,0,3,157,13.4,14:06,30.8
202,Matt Pettinger,2005-06,WSH,L,L,71,20,18,38,-2,39,0.54,11,22,4,10,5,6,0,2,134,14.9,15:29,12.8
203,R.J. Umberger,2005-06,PHI,L,C,73,20,18,38,+9,18,0.52,15,29,5,9,0,0,0,2,138,14.5,13:14,50.3
204,Jeff O'Neill,2005-06,TOR,R,C,74,19,19,38,-19,64,0.51,5,17,14,21,0,0,1,6,169,11.2,12:39,51.1
205,Patrice Brisebois,2005-06,COL,R,D,80,10,28,38,+1,55,0.48,6,21,4,16,0,1,0,2,107,9.4,22:19,0.0
206,Jaroslav Modry,2005-06,ATL,L,D,79,7,31,38,-9,76,0.48,2,11,5,27,0,0,0,2,143,4.9,20:35,--
207,Dan Hamhuis,2005-06,NSH,L,D,82,7,31,38,+11,70,0.46,2,20,4,16,1,2,0,1,135,5.2,22:34,--
208,Ryan Whitney,2005-06,PIT,L,D,68,6,32,38,-7,85,0.56,4,21,2,16,0,1,0,1,113,5.3,23:50,0.0
209,Pavel Kubina,2005-06,TBL,R,D,76,5,33,38,-12,96,0.50,1,10,4,26,0,2,1,3,155,3.2,22:11,0.0
210,Wes Walz,2005-06,MIN,R,C,82,19,18,37,+7,61,0.45,17,31,1,2,1,4,0,0,127,15.0,15:54,46.9
211,Fernando Pisani,2005-06,EDM,L,R,80,18,19,37,+5,42,0.46,13,27,4,9,1,1,0,2,131,13.7,13:51,22.9
212,Eric Belanger,2005-06,LAK,L,C,65,17,20,37,-5,62,0.57,12,29,5,7,0,1,0,1,119,14.3,17:33,49.0
213,Dean McAmmond,2005-06,STL,L,C,78,15,22,37,-25,32,0.47,11,23,4,14,0,0,0,0,116,12.9,16:02,47.4
214,Sergei Brylin,2005-06,NJD,L,L,82,15,22,37,-4,46,0.45,11,24,4,13,0,0,0,3,126,11.9,15:44,48.7
215,Mike Van Ryn,2005-06,FLA,R,D,80,8,29,37,+15,90,0.46,5,21,3,16,0,0,1,2,154,5.2,22:36,--
216,Paul Martin,2005-06,NJD,L,D,80,5,32,37,+1,32,0.46,2,17,3,20,0,0,0,0,97,5.2,23:37,--
217,John Madden,2005-06,NJD,L,C,82,16,20,36,-7,36,0.44,15,34,0,1,1,1,0,0,194,8.3,18:59,51.5
218,Stu Barnes,2005-06,DAL,R,C,78,15,21,36,+9,44,0.46,14,32,0,3,1,1,0,2,123,12.2,16:29,50.1
219,Keith Tkachuk,2005-06,STL,L,L,41,15,21,36,-15,46,0.88,5,20,10,16,0,0,0,1,133,11.3,19:27,50.4
220,Steve Rucchin,2005-06,NYR,L,C,72,13,23,36,+6,10,0.50,8,19,4,16,1,1,0,0,111,11.7,16:00,47.7
221,Brett Clark,2005-06,COL,L,D,80,9,27,36,+3,56,0.45,5,21,4,14,0,1,0,1,148,6.1,19:39,0.0
222,Francois Beauchemin,2005-06,"CBJ,ANA",L,D,72,8,28,36,+2,52,0.50,4,22,4,14,0,0,0,3,137,5.8,23:10,0.0
223,Milan Michalek,2005-06,SJS,L,L,81,17,18,35,+1,45,0.43,13,24,4,11,0,0,0,2,159,10.7,15:46,0.0
224,Trent Hunter,2005-06,NYI,R,R,82,16,19,35,-9,34,0.43,11,24,5,11,0,0,0,3,221,7.2,17:50,28.1
225,Juraj Kolnik,2005-06,FLA,R,R,77,15,20,35,+1,40,0.45,10,29,4,5,1,1,0,3,145,10.3,14:19,28.6
226,Marc-Andre Bergeron,2005-06,EDM,L,D,75,15,20,35,+3,38,0.47,7,18,8,16,0,1,0,1,144,10.4,21:14,--
227,Niko Kapanen,2005-06,DAL,L,C,81,14,21,35,-10,36,0.43,7,20,5,13,2,2,0,4,97,14.4,14:13,49.9
228,Greg De Vries,2005-06,ATL,L,D,82,7,28,35,+1,76,0.43,4,19,3,15,0,1,1,2,111,6.3,22:01,100.0
229,Brian Pothier,2005-06,OTT,L,D,77,5,30,35,+29,59,0.45,2,18,3,17,0,0,0,0,133,3.8,16:32,--
230,Antti Laaksonen,2005-06,COL,L,L,81,16,18,34,-2,40,0.42,14,31,0,0,2,3,0,4,141,11.4,16:00,28.3
231,Rene Bourque,2005-06,CHI,L,R,77,16,18,34,+3,56,0.44,12,25,4,9,0,0,0,2,180,8.9,15:20,36.4
232,Shawn Bates,2005-06,NYI,R,C,66,15,19,34,-11,60,0.52,13,30,1,3,1,1,1,4,95,15.8,17:12,51.3
233,Steve Yzerman,2005-06,DET,R,C,61,14,20,34,+8,18,0.56,10,23,4,11,0,0,0,3,86,16.3,12:47,57.7
234,Scott Mellanby,2005-06,ATL,R,R,71,12,22,34,+5,55,0.48,9,24,3,10,0,0,0,3,100,12.0,13:25,43.2
235,Sami Kapanen,2005-06,PHI,L,R,58,12,22,34,-9,12,0.59,5,19,3,11,4,4,2,2,123,9.8,18:04,39.5
236,Marty Reasoner,2005-06,"EDM,BOS",L,C,77,11,23,34,-14,28,0.44,5,21,6,13,0,0,0,1,102,10.8,13:20,50.7
237,Mike Richards,2005-06,PHI,L,C,79,11,23,34,+6,65,0.43,7,23,1,6,3,5,0,1,168,6.6,15:23,45.7
238,Todd Marchant,2005-06,"CBJ,ANA",L,C,79,9,25,34,+2,66,0.43,9,28,0,5,0,1,0,0,132,6.8,17:15,51.3
239,Chris Campoli,2005-06,NYI,L,D,80,9,25,34,-16,46,0.43,7,21,2,13,0,0,0,2,123,7.3,18:32,--
240,Craig Rivet,2005-06,MTL,R,D,82,7,27,34,-5,109,0.41,2,18,5,15,0,1,0,1,122,5.7,22:27,0.0
241,Nolan Baumgartner,2005-06,VAN,R,D,70,5,29,34,+11,30,0.49,0,11,4,22,1,1,0,1,73,6.9,16:29,0.0
242,Antoine Vermette,2005-06,OTT,L,C,82,21,12,33,+17,44,0.40,14,24,1,2,6,7,0,4,123,17.1,12:35,57.9
243,Ben Clymer,2005-06,WSH,R,R,77,16,17,33,-7,72,0.43,13,24,3,9,0,0,0,3,149,10.7,14:10,45.5
244,Chris Neil,2005-06,OTT,R,R,79,16,17,33,+9,204,0.42,8,20,8,13,0,0,0,0,126,12.7,12:18,22.2
245,Bobby Holik,2005-06,ATL,R,C,64,15,18,33,-6,79,0.52,10,15,5,17,0,1,0,0,151,9.9,17:31,55.7
246,Dave Scatchard,2005-06,"BOS,PHX",R,C,63,15,18,33,-13,112,0.52,10,16,5,16,0,1,0,3,121,12.4,15:18,53.7
247,Mattias Ohlund,2005-06,VAN,L,D,78,13,20,33,-6,92,0.42,4,15,8,15,1,3,0,2,183,7.1,25:40,0.0
248,Jan Hrdina,2005-06,CBJ,R,C,75,10,23,33,-8,78,0.44,5,19,4,12,1,2,0,0,78,12.8,16:58,51.9
249,Sami Salo,2005-06,VAN,R,D,59,10,23,33,+9,38,0.56,1,12,9,20,0,1,0,2,140,7.1,24:30,--
250,Ed Jovanovski,2005-06,VAN,L,D,44,8,25,33,-8,58,0.75,2,14,6,19,0,0,1,2,87,9.2,24:26,--
251,Jon Sim,2005-06,"PHI,FLA",L,L,72,17,15,32,-7,54,0.44,9,22,8,10,0,0,0,5,172,9.9,11:40,0.0
252,Michel Ouellet,2005-06,PIT,R,R,50,16,16,32,-13,16,0.64,5,13,11,18,0,1,0,0,87,18.4,14:02,37.5
253,Zach Parise,2005-06,NJD,L,L,81,14,18,32,-1,28,0.40,12,21,2,11,0,0,0,5,133,10.5,13:08,42.6
254,Oleg Kvasha,2005-06,"NYI,PHX",R,C,64,13,19,32,+3,38,0.50,12,26,1,4,0,2,1,1,136,9.6,14:13,52.4
255,Bryan Berard,2005-06,CBJ,L,D,44,12,20,32,-29,32,0.73,1,10,11,22,0,0,1,2,126,9.5,22:40,--
256,Kris Draper,2005-06,DET,L,C,80,10,22,32,+3,58,0.40,9,28,0,2,1,2,0,1,153,6.5,17:46,57.7
257,Brian Leetch,2005-06,BOS,L,D,61,5,27,32,-10,36,0.52,1,15,4,17,0,0,0,0,130,3.9,23:31,0.0
258,Brent Seabrook,2005-06,CHI,R,D,69,5,27,32,+5,60,0.46,4,16,1,16,0,0,2,2,114,4.4,20:02,--
259,Niclas Havelid,2005-06,ATL,L,D,82,4,28,32,+9,48,0.39,2,21,2,11,0,0,0,0,84,4.8,24:13,--
260,Chuck Kobasew,2005-06,CGY,R,R,77,20,11,31,-10,64,0.40,10,19,10,12,0,0,0,4,143,14.0,12:16,25.5
261,Martin Lapointe,2005-06,CHI,R,R,82,14,17,31,-30,106,0.38,8,21,6,10,0,0,0,3,135,10.4,14:46,56.5
262,Patrick Sharp,2005-06,"PHI,CHI",R,L,72,14,17,31,+5,46,0.43,12,25,1,5,1,1,1,5,144,9.7,13:41,48.3
263,Nik Antropov,2005-06,TOR,L,C,57,12,19,31,+13,56,0.54,9,26,2,3,1,2,0,0,113,10.6,15:34,34.3
264,Antti Miettinen,2005-06,DAL,R,R,79,11,20,31,0,46,0.39,7,20,4,11,0,0,0,1,107,10.3,12:06,100.0
265,Manny Malhotra,2005-06,CBJ,L,C,58,10,21,31,+1,41,0.53,8,26,1,4,1,1,0,0,102,9.8,16:21,56.4
266,Andrew Ference,2005-06,CGY,L,D,82,4,27,31,-12,85,0.38,2,12,2,19,0,0,0,0,111,3.6,20:08,0.0
267,Jason Pominville,2005-06,BUF,R,R,57,18,12,30,-4,22,0.53,6,13,10,15,2,2,0,2,124,14.5,14:07,20.0
268,Jason Chimera,2005-06,CBJ,L,L,80,17,13,30,-10,95,0.38,15,28,1,1,1,1,0,5,127,13.4,12:41,50.0
269,Richard Zednik,2005-06,MTL,L,R,67,16,14,30,-2,48,0.45,10,18,6,12,0,0,0,4,161,9.9,15:46,16.7
270,Marc Chouinard,2005-06,MIN,R,C,74,14,16,30,+1,34,0.41,6,16,6,12,2,2,0,3,112,12.5,16:29,52.7
271,Brian Sutherby,2005-06,WSH,L,C,76,14,16,30,-17,73,0.39,12,28,0,0,2,2,0,0,85,16.5,13:44,48.7
272,Chris Kelly,2005-06,OTT,L,C,82,10,20,30,+21,76,0.37,9,22,1,2,0,6,0,2,112,8.9,12:20,45.8
273,Ric Jackman,2005-06,"PIT,FLA",R,D,64,7,23,30,-20,52,0.47,4,16,3,13,0,1,0,1,120,5.8,17:21,--
274,Michal Rozsival,2005-06,NYR,R,D,82,5,25,30,+35,90,0.37,2,18,3,11,0,1,0,3,115,4.4,22:27,0.0
275,Patrick Eaves,2005-06,OTT,R,R,58,20,9,29,+7,22,0.50,14,22,5,6,1,1,0,4,100,20.0,12:29,21.4
276,Adam Hall,2005-06,NSH,R,R,75,14,15,29,0,40,0.39,4,11,10,16,0,2,0,5,122,11.5,16:47,48.9
277,Jamie Lundmark,2005-06,"NYR,PHX,CGY",R,C,53,10,19,29,-1,62,0.55,8,17,2,12,0,0,0,1,78,12.8,12:26,57.3
278,Tomas Plekanec,2005-06,MTL,L,C,67,9,20,29,+4,32,0.43,8,20,1,6,0,3,0,0,99,9.1,13:15,50.3
279,Alexei Zhitnik,2005-06,NYI,L,D,59,5,24,29,+4,88,0.49,2,9,3,20,0,0,0,0,99,5.1,24:30,--
280,Chad Kilger,2005-06,TOR,L,L,79,17,11,28,-6,63,0.35,15,25,1,1,1,2,0,2,103,16.5,12:25,51.7
281,Ryan Craig,2005-06,TBL,L,C,48,15,13,28,-4,6,0.58,9,18,6,10,0,0,0,0,81,18.5,15:21,46.3
282,Dustin Brown,2005-06,LAK,R,R,79,14,14,28,-10,80,0.35,8,19,6,9,0,0,0,2,159,8.8,13:59,66.7
283,P.J. Axelsson,2005-06,BOS,L,L,59,10,18,28,-3,4,0.47,7,23,1,2,2,3,0,1,113,8.9,17:36,40.7
284,Trevor Letowski,2005-06,CBJ,R,R,81,10,18,28,-2,36,0.35,8,22,1,2,1,4,0,1,135,7.4,16:32,45.8
285,Jason Ward,2005-06,NYR,R,R,81,10,18,28,-4,44,0.35,8,24,0,1,2,3,0,1,125,8.0,13:12,47.7
286,Kurtis Foster,2005-06,MIN,R,D,58,10,18,28,-3,60,0.48,4,10,6,18,0,0,1,2,124,8.1,19:13,--
287,Steve Staios,2005-06,EDM,R,D,82,8,20,28,+10,84,0.34,7,21,1,7,0,0,0,1,140,5.7,20:53,--
288,Matthew Barnaby,2005-06,CHI,L,R,82,8,20,28,-11,178,0.34,8,27,0,0,0,1,0,1,85,9.4,13:26,45.5
289,Radek Dvorak,2005-06,EDM,R,R,64,8,20,28,-2,26,0.44,6,25,2,2,0,1,0,2,131,6.1,16:34,28.6
290,Jamie Heward,2005-06,WSH,R,D,71,7,21,28,-5,54,0.39,3,10,4,16,0,2,0,2,140,5.0,21:52,0.0
291,Duvie Westcott,2005-06,CBJ,R,D,78,6,22,28,+1,133,0.36,4,13,1,14,1,1,0,0,113,5.3,22:34,--
292,Alexandre Daigle,2005-06,MIN,L,R,46,5,23,28,-6,12,0.61,3,15,2,13,0,0,0,1,59,8.5,13:00,41.7
293,Brent Sopel,2005-06,"NYI,LAK",R,D,68,2,26,28,-13,70,0.41,0,13,2,15,0,0,0,0,133,1.5,23:20,--
294,Matt Stajan,2005-06,TOR,L,C,80,15,12,27,+5,50,0.34,8,15,3,4,4,8,1,5,83,18.1,11:38,44.5
295,Steve Bernier,2005-06,SJS,R,R,39,14,13,27,+4,35,0.69,11,20,2,6,1,1,0,1,75,18.7,14:08,62.5
296,Lee Stempniak,2005-06,STL,R,R,57,14,13,27,-10,22,0.47,9,20,5,7,0,0,1,2,100,14.0,14:22,42.9
297,Jonathan Hedstrom,2005-06,ANA,L,R,79,13,14,27,+2,48,0.34,9,21,2,3,2,3,1,5,99,13.1,16:17,26.9
298,Andy Hilbert,2005-06,"CHI,PIT",L,L,47,12,15,27,+4,38,0.57,9,19,3,7,0,1,0,2,101,11.9,13:04,38.3
299,Ethan Moreau,2005-06,EDM,L,L,74,11,16,27,+6,87,0.36,5,16,2,4,4,7,0,4,151,7.3,15:59,48.3
300,Derek Morris,2005-06,PHX,R,D,53,6,21,27,-7,54,0.51,1,7,4,18,1,2,1,2,91,6.6,20:52,0.0
301,Jay McClement,2005-06,STL,L,C,67,6,21,27,-23,30,0.40,5,17,1,10,0,0,0,2,76,7.9,13:56,46.9
302,Freddy Meyer,2005-06,PHI,L,D,57,6,21,27,+10,33,0.47,4,11,2,16,0,0,0,0,68,8.8,17:56,--
303,Bret Hedican,2005-06,CAR,L,D,74,5,22,27,+11,58,0.36,2,17,2,7,1,3,0,1,73,6.9,20:19,--
304,Mattias Norstrom,2005-06,LAK,L,D,77,4,23,27,-3,58,0.35,1,15,2,10,1,2,1,1,83,4.8,21:07,--
305,Jamal Mayers,2005-06,STL,R,R,67,15,11,26,-22,129,0.39,13,22,0,0,2,4,0,1,111,13.5,15:07,48.5
306,Alyn McCauley,2005-06,SJS,L,C,76,12,14,26,-3,30,0.34,6,16,4,5,2,5,1,3,105,11.4,14:14,49.1
307,Mike Leclerc,2005-06,"PHX,CGY",L,L,50,10,16,26,0,37,0.52,6,19,4,7,0,0,0,0,65,15.4,13:21,22.7
308,Pascal Dupuis,2005-06,MIN,L,R,67,10,16,26,-10,40,0.39,6,15,4,10,0,1,0,2,151,6.6,16:30,29.0
309,Bryan Muir,2005-06,WSH,L,D,72,8,18,26,-9,72,0.36,4,9,4,17,0,0,0,0,136,5.9,21:10,100.0
310,Roman Hamrlik,2005-06,CGY,L,D,51,7,19,26,+8,56,0.51,5,9,1,16,1,1,0,0,89,7.9,21:51,--
311,David Legwand,2005-06,NSH,L,C,44,7,19,26,+3,34,0.59,7,18,0,8,0,0,1,5,109,6.4,16:50,44.7
312,Robyn Regehr,2005-06,CGY,L,D,68,6,20,26,+6,67,0.38,1,11,5,15,0,0,0,2,89,6.7,23:08,100.0
313,Matthew Lombardi,2005-06,CGY,L,C,55,6,20,26,-1,48,0.47,3,18,1,6,2,2,0,2,72,8.3,14:09,52.9
314,Dallas Drake,2005-06,STL,L,R,62,2,24,26,-13,59,0.42,1,19,1,5,0,2,0,1,88,2.3,16:55,45.9
315,Corey Perry,2005-06,ANA,R,R,56,13,12,25,+1,50,0.45,9,14,4,11,0,0,0,2,98,13.3,11:34,27.3
316,Alexander Mogilny,2005-06,NJD,L,R,34,12,13,25,-7,6,0.74,5,15,7,10,0,0,0,3,93,12.9,16:09,40.0
317,Viktor Kozlov,2005-06,NJD,R,C,69,12,13,25,0,16,0.36,10,18,2,7,0,0,0,1,122,9.8,13:32,47.0
318,Tomas Surovy,2005-06,PIT,L,L,53,12,13,25,-13,45,0.47,9,17,3,8,0,0,0,1,107,11.2,13:35,36.4
319,Oleg Saprykin,2005-06,PHX,L,L,67,11,14,25,-16,50,0.37,8,17,3,8,0,0,0,1,126,8.7,13:42,38.9
320,Niko Dimitrakos,2005-06,"SJS,PHI",R,R,64,9,16,25,+4,32,0.39,8,18,1,6,0,1,0,1,93,9.7,11:36,30.0
321,Grant Marshall,2005-06,NJD,R,R,76,8,17,25,-18,70,0.33,4,18,4,7,0,0,0,3,89,9.0,12:38,25.0
322,Andy Sutton,2005-06,ATL,L,D,76,8,17,25,+13,144,0.33,5,21,2,2,1,2,0,3,86,9.3,21:05,0.0
323,Petr Nedved,2005-06,"PHX,PHI",L,C,53,7,18,25,-14,70,0.47,4,11,3,13,0,1,1,1,90,7.8,16:48,51.2
324,Aaron Ward,2005-06,CAR,R,D,71,6,19,25,+2,62,0.35,6,23,0,0,0,2,0,1,60,10.0,19:07,0.0
325,Kim Johnsson,2005-06,PHI,L,D,47,6,19,25,+5,34,0.53,3,12,3,13,0,0,0,0,97,6.2,23:17,--
326,Filip Kuba,2005-06,MIN,L,D,65,6,19,25,0,44,0.38,4,19,1,4,1,2,0,1,69,8.7,21:46,0.0
327,Fedor Tyutin,2005-06,NYR,L,D,77,6,19,25,+1,58,0.32,2,12,4,12,0,1,0,2,102,5.9,20:33,0.0
328,Luc Robitaille,2005-06,LAK,L,L,65,15,9,24,-6,52,0.37,12,15,3,9,0,0,0,2,125,12.0,14:03,30.8
329,Patrik Stefan,2005-06,ATL,L,C,64,10,14,24,+3,36,0.38,8,20,2,3,0,1,0,3,81,12.4,13:50,46.3
330,Arron Asham,2005-06,NYI,R,R,63,9,15,24,-5,103,0.38,6,21,2,2,1,1,0,0,99,9.1,13:33,41.3
331,Mark Smith,2005-06,SJS,L,C,80,9,15,24,+3,97,0.30,6,17,2,5,1,2,0,1,100,9.0,12:03,51.9
332,Paul Gaustad,2005-06,BUF,L,C,78,9,15,24,+4,65,0.31,9,23,0,1,0,0,0,0,113,8.0,12:08,52.2
333,Zbynek Michalek,2005-06,PHX,R,D,82,9,15,24,+4,62,0.29,4,13,5,10,0,1,1,2,105,8.6,22:50,--
334,Ville Nieminen,2005-06,"NYR,SJS",L,L,70,8,16,24,+7,63,0.34,7,21,0,1,1,2,0,2,114,7.0,12:49,33.3
335,Dennis Wideman,2005-06,STL,R,D,67,8,16,24,-31,83,0.36,2,9,5,14,1,1,0,1,150,5.3,21:41,0.0
336,Serge Aubin,2005-06,ATL,L,C,74,7,17,24,-4,79,0.32,6,20,1,2,0,2,0,0,82,8.5,11:06,45.9
337,Scott Hannan,2005-06,SJS,L,D,81,6,18,24,+7,58,0.30,4,13,2,10,0,1,0,1,104,5.8,24:34,--
338,Jim Vandermeer,2005-06,CHI,L,D,76,6,18,24,-2,116,0.32,4,22,2,2,0,0,0,1,93,6.5,21:47,100.0
339,Eric Desjardins,2005-06,PHI,R,D,45,4,20,24,+3,56,0.53,1,8,3,13,0,3,0,1,88,4.6,23:36,100.0
340,Mike Rathje,2005-06,PHI,L,D,79,3,21,24,+22,46,0.30,1,19,1,4,1,1,1,1,55,5.5,20:08,--
341,Kevyn Adams,2005-06,CAR,R,C,82,15,8,23,0,36,0.28,13,20,0,0,2,3,0,2,160,9.4,12:53,49.1
342,Steve Begin,2005-06,MTL,L,L,76,11,12,23,+9,113,0.30,8,17,1,2,2,4,0,2,134,8.2,14:19,50.1
343,Ryan Kesler,2005-06,VAN,R,C,82,10,13,23,+1,79,0.28,9,20,1,2,0,1,0,2,119,8.4,14:03,46.8
344,Michael Peca,2005-06,EDM,R,C,71,9,14,23,-4,56,0.32,5,13,2,6,2,4,1,1,108,8.3,16:39,54.9
345,Scottie Upshall,2005-06,NSH,L,R,48,8,15,23,+14,34,0.48,7,20,1,3,0,0,0,2,72,11.1,10:26,45.5
346,Mike Grier,2005-06,BUF,R,R,81,7,16,23,-7,28,0.28,7,22,0,0,0,1,0,4,109,6.4,14:22,22.2
347,Brad Isbister,2005-06,BOS,R,L,58,6,17,23,-2,46,0.40,5,20,1,3,0,0,0,0,112,5.4,13:55,60.0
348,Fredrik Sjostrom,2005-06,PHX,L,L,75,6,17,23,+1,42,0.31,5,20,1,2,0,1,0,1,109,5.5,13:20,12.5
349,Christian Ehrhoff,2005-06,SJS,L,D,64,5,18,23,+10,32,0.36,3,10,2,13,0,0,2,2,124,4.0,17:48,--
350,Darryl Sydor,2005-06,TBL,L,D,80,4,19,23,-18,30,0.29,3,16,1,7,0,0,0,0,64,6.3,19:06,0.0
351,Todd Fedoruk,2005-06,ANA,L,L,76,4,19,23,+6,174,0.30,4,21,0,2,0,0,0,1,69,5.8,8:24,37.5
352,Oleg Tverdovsky,2005-06,CAR,L,D,72,3,20,23,-1,37,0.32,3,11,0,12,0,0,0,0,91,3.3,16:36,--
353,Tom Poti,2005-06,NYR,L,D,73,3,20,23,+16,70,0.32,1,9,2,14,0,0,0,2,122,2.5,20:46,25.0
354,Kyle McLaren,2005-06,SJS,L,D,77,2,21,23,+6,66,0.30,2,18,0,5,0,0,0,1,67,3.0,22:52,--
355,Jaroslav Balastik,2005-06,CBJ,L,L,66,12,10,22,-1,26,0.33,5,14,7,8,0,0,1,2,158,7.6,12:50,20.0
356,Eric Lindros,2005-06,TOR,R,C,33,11,11,22,-3,43,0.67,7,14,4,8,0,0,0,2,59,18.6,17:24,53.5
357,Wayne Primeau,2005-06,"SJS,BOS",L,C,71,11,11,22,-16,57,0.31,9,19,1,2,1,1,0,1,101,10.9,16:17,48.1
358,Travis Green,2005-06,BOS,R,C,82,10,12,22,-2,79,0.27,8,19,0,0,2,3,0,1,118,8.5,15:04,54.4
359,Grant Stevenson,2005-06,SJS,L,C,47,10,12,22,-7,14,0.47,5,13,5,9,0,0,0,2,67,14.9,11:57,33.3
360,Jeremy Roenick,2005-06,LAK,R,C,58,9,13,22,-5,36,0.38,7,13,2,7,0,2,0,1,111,8.1,17:22,49.4
361,Chris Simon,2005-06,CGY,L,L,72,8,14,22,0,94,0.31,6,18,2,4,0,0,0,3,76,10.5,10:26,47.1
362,Boyd Devereaux,2005-06,PHX,L,C,78,8,14,22,-13,44,0.28,7,19,1,3,0,0,0,1,76,10.5,12:47,36.7
363,Tom Kostopoulos,2005-06,LAK,R,R,76,8,14,22,-8,100,0.29,8,21,0,0,0,1,0,1,74,10.8,12:56,36.7
364,Marcel Goc,2005-06,SJS,L,C,81,8,14,22,-7,22,0.27,6,18,2,4,0,0,1,2,96,8.3,11:42,47.9
365,Mario Lemieux,2005-06,PIT,R,C,26,7,15,22,-16,16,0.85,4,7,3,15,0,0,0,0,77,9.1,19:22,55.4
366,Adam Foote,2005-06,CBJ,R,D,65,6,16,22,-16,89,0.34,2,14,2,4,2,4,1,1,67,9.0,24:34,--
367,Steve Ott,2005-06,DAL,L,C,82,5,17,22,+1,178,0.27,5,22,0,0,0,0,0,1,89,5.6,11:54,49.2
368,Francis Bouillon,2005-06,MTL,L,D,67,3,19,22,-6,34,0.33,0,13,3,9,0,0,0,1,75,4.0,20:47,--
369,Samuel Pahlsson,2005-06,ANA,L,C,82,11,10,21,-1,34,0.26,8,16,0,1,3,4,0,1,116,9.5,16:30,52.8
370,Scott Thornton,2005-06,SJS,L,L,71,10,11,21,-8,84,0.30,9,16,1,5,0,0,0,2,122,8.2,13:19,35.7
371,Craig Adams,2005-06,CAR,R,R,67,10,11,21,+1,51,0.31,8,17,1,1,1,3,0,2,68,14.7,12:18,53.9
372,Pavel Vorobiev,2005-06,CHI,L,R,39,9,12,21,-2,34,0.54,7,12,2,8,0,1,0,0,87,10.3,14:18,37.5
373,Stephen Weiss,2005-06,FLA,L,C,41,9,12,21,-2,22,0.51,4,11,5,10,0,0,1,1,74,12.2,15:15,49.6
374,Duncan Keith,2005-06,CHI,L,D,81,9,12,21,-11,79,0.26,7,18,1,2,1,1,0,0,134,6.7,23:26,--
375,Niklas Hagman,2005-06,"FLA,DAL",L,L,84,8,13,21,-10,18,0.25,7,17,0,1,1,3,0,0,126,6.4,12:15,31.3
376,Rostislav Olesz,2005-06,FLA,L,L,59,8,13,21,-4,24,0.36,7,19,0,1,1,1,0,3,105,7.6,14:52,30.0
377,Brooks Laich,2005-06,WSH,L,C,73,7,14,21,-9,26,0.29,6,18,1,3,0,0,0,1,118,5.9,11:13,49.7
378,Radek Bonk,2005-06,MTL,L,C,61,6,15,21,-3,52,0.34,4,13,0,5,2,3,0,1,76,7.9,15:10,47.4
379,Henrik Tallinder,2005-06,BUF,L,D,82,6,15,21,+10,74,0.26,5,16,0,1,1,4,0,1,79,7.6,20:21,--
380,Mikko Koivu,2005-06,MIN,L,C,64,6,15,21,-9,40,0.33,3,11,3,10,0,0,0,0,96,6.3,13:17,47.4
381,Vaclav Varada,2005-06,OTT,L,R,76,5,16,21,+2,50,0.28,4,19,1,2,0,0,0,0,114,4.4,9:42,25.0
382,Martin Skoula,2005-06,"DAL,MIN",L,D,78,5,16,21,+6,46,0.27,2,8,3,13,0,0,0,1,92,5.4,19:09,--
383,Brad Lukowich,2005-06,"NYI,NJD",L,D,75,2,19,21,0,40,0.28,2,19,0,1,0,1,0,1,49,4.1,19:14,--
384,Tim Gleason,2005-06,LAK,L,D,78,2,19,21,0,77,0.27,2,19,0,0,0,2,0,0,72,2.8,17:41,--
385,Jay Pandolfo,2005-06,NJD,L,L,82,10,10,20,+2,16,0.24,10,19,0,1,0,0,0,0,116,8.6,18:03,30.8
386,Michael Holmqvist,2005-06,CHI,L,C,72,10,10,20,-14,16,0.28,8,16,2,3,0,1,0,1,106,9.4,13:32,36.5
387,Jim Slater,2005-06,ATL,L,C,71,10,10,20,+1,46,0.28,9,18,1,2,0,0,0,0,108,9.3,10:06,56.5
388,Shean Donovan,2005-06,CGY,R,R,80,9,11,20,+9,82,0.25,8,18,0,0,1,2,0,0,132,6.8,11:47,30.8
389,Ronald Petrovicky,2005-06,ATL,R,R,60,8,12,20,-8,62,0.33,6,17,2,3,0,0,0,2,70,11.4,11:53,52.0
390,Sandis Ozolinsh,2005-06,"ANA,NYR",L,D,36,6,14,20,-2,28,0.56,4,7,2,13,0,0,1,2,58,10.3,20:56,--
