#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
196,Tuomo Ruutu,2011-12,CAR,L,L,72,18,16,34,-3,50,0.47,15,29,3,5,0,0,1,2,156,11.5,16:28,35.5
197,Jason Arnott,2011-12,STL,R,C,72,17,17,34,+13,26,0.47,11,20,6,14,0,0,0,3,142,12.0,14:05,50.3
198,Tyler Ennis,2011-12,BUF,L,R,48,15,19,34,+11,14,0.71,13,30,2,4,0,0,0,1,82,18.3,16:10,45.9
199,Shawn Horcoff,2011-12,EDM,L,C,81,13,21,34,-23,24,0.42,8,21,5,13,0,0,0,0,123,10.6,19:35,49.4
200,Nicklas Lidstrom,2011-12,DET,L,D,70,11,23,34,+21,28,0.49,7,17,4,17,0,0,0,0,148,7.4,23:46,--
201,Brandon Dubinsky,2011-12,NYR,L,C,77,10,24,34,+16,110,0.44,9,29,0,2,1,3,0,1,140,7.1,16:16,51.9
202,Brent Seabrook,2011-12,CHI,R,D,78,9,25,34,+21,22,0.44,7,29,2,4,0,1,0,3,156,5.8,24:43,--
203,Martin Hanzal,2011-12,PHX,L,C,64,8,26,34,+12,63,0.53,5,23,3,11,0,0,0,2,145,5.5,18:27,52.1
204,Troy Brouwer,2011-12,WSH,R,R,82,18,15,33,-15,61,0.40,15,27,3,5,0,1,0,5,133,13.5,17:11,45.8
205,Ryan Jones,2011-12,EDM,L,L,79,17,16,33,-7,42,0.42,12,24,3,6,2,3,0,2,137,12.4,15:26,20.0
206,Jason Garrison,2011-12,FLA,L,D,77,16,17,33,+6,32,0.43,7,20,9,12,0,1,0,3,168,9.5,23:42,50.0
207,Alexei Ponikarovsky,2011-12,"CAR,NJD",L,L,82,14,19,33,-3,34,0.40,10,26,4,7,0,0,0,2,156,9.0,14:45,33.3
208,Daniel Cleary,2011-12,DET,L,R,75,12,21,33,+2,30,0.44,10,30,2,3,0,0,0,0,199,6.0,15:59,41.2
209,Tyler Kennedy,2011-12,PIT,R,C,60,11,22,33,+10,29,0.55,11,30,0,3,0,0,0,1,195,5.6,14:22,47.2
210,Toby Enstrom,2011-12,WPG,L,D,62,6,27,33,+6,38,0.53,4,22,2,11,0,0,0,1,94,6.4,23:51,--
211,Michael Grabner,2011-12,NYI,L,L,78,20,12,32,-18,12,0.41,18,29,1,2,1,1,0,3,174,11.5,15:33,60.0
212,Chad LaRose,2011-12,CAR,R,R,67,19,13,32,-15,48,0.48,15,24,3,7,1,1,0,5,199,9.6,16:46,41.9
213,Nathan Horton,2011-12,BOS,R,R,46,17,15,32,0,54,0.70,11,24,6,8,0,0,0,3,90,18.9,15:56,66.7
214,Brandon Sutter,2011-12,CAR,R,C,82,17,15,32,-3,21,0.39,12,26,2,3,3,3,0,0,171,9.9,17:24,50.5
215,Benoit Pouliot,2011-12,BOS,L,L,74,16,16,32,+18,38,0.43,15,30,1,2,0,0,0,5,107,15.0,12:13,44.4
216,Josh Bailey,2011-12,NYI,L,R,80,13,19,32,-10,32,0.40,9,25,1,4,3,3,0,1,104,12.5,15:13,43.9
217,Oliver Ekman-Larsson,2011-12,PHX,L,D,82,13,19,32,0,32,0.39,10,23,2,8,1,1,0,2,147,8.8,22:07,--
218,Tomas Kopecky,2011-12,FLA,L,R,80,10,22,32,-8,32,0.40,8,24,2,8,0,0,0,2,143,7.0,17:16,52.6
219,John Carlson,2011-12,WSH,R,D,82,9,23,32,-15,22,0.39,5,24,4,7,0,1,0,0,152,5.9,21:52,0.0
220,Ian White,2011-12,DET,R,D,77,7,25,32,+23,22,0.42,7,22,0,10,0,0,0,0,196,3.6,22:59,--
221,Nikita Nikitin,2011-12,"STL,CBJ",L,D,61,7,25,32,-10,18,0.52,4,22,3,9,0,1,0,3,103,6.8,23:12,--
222,Ryan McDonagh,2011-12,NYR,L,D,82,7,25,32,+25,44,0.39,7,30,0,2,0,0,1,1,123,5.7,24:44,50.0
223,Filip Kuba,2011-12,OTT,L,D,73,6,26,32,+26,26,0.44,3,19,3,11,0,2,1,2,78,7.7,23:37,--
224,Christian Ehrhoff,2011-12,BUF,L,D,66,5,27,32,-2,47,0.48,4,19,1,11,0,2,0,3,136,3.7,23:03,--
225,Mikael Samuelsson,2011-12,"VAN,FLA",R,R,54,14,17,31,+1,20,0.57,7,18,7,13,0,0,0,1,138,10.1,15:57,36.4
226,Tomas Kaberle,2011-12,"CAR,MTL",L,D,72,3,28,31,-18,12,0.43,2,15,1,16,0,0,0,0,87,3.5,17:43,--
227,David Booth,2011-12,"FLA,VAN",L,L,62,16,14,30,-5,34,0.48,13,22,3,8,0,0,0,1,159,10.1,14:56,50.0
228,Mathieu Perreault,2011-12,WSH,L,C,64,16,14,30,+9,24,0.47,14,28,2,2,0,0,0,4,60,26.7,12:02,50.8
229,Chris Stewart,2011-12,STL,R,R,79,15,15,30,+1,109,0.38,13,26,2,4,0,0,0,1,166,9.0,15:26,23.1
230,Daymond Langkow,2011-12,PHX,L,C,73,11,19,30,-4,14,0.41,10,26,1,3,0,1,1,1,112,9.8,15:45,44.4
231,Alex Goligoski,2011-12,DAL,L,D,71,9,21,30,0,16,0.42,7,20,2,9,0,1,0,1,140,6.4,22:46,--
232,Jake Gardiner,2011-12,TOR,L,D,75,7,23,30,-2,18,0.40,6,23,1,7,0,0,0,0,79,8.9,21:35,--
233,Jordin Tootoo,2011-12,NSH,R,R,77,6,24,30,-5,92,0.39,5,28,1,2,0,0,0,1,136,4.4,13:09,33.3
234,Zach Bogosian,2011-12,WPG,R,D,65,5,25,30,-3,71,0.46,4,23,1,7,0,0,0,0,150,3.3,23:19,--
235,Kyle Turris,2011-12,"PHX,OTT",R,C,55,12,17,29,+10,31,0.53,11,24,1,5,0,0,0,2,142,8.5,16:51,46.8
236,Jay Bouwmeester,2011-12,CGY,L,D,82,5,24,29,-21,26,0.35,3,19,2,10,0,0,0,1,107,4.7,25:57,--
237,Dan Girardi,2011-12,NYR,R,D,82,5,24,29,+13,20,0.35,4,18,1,10,0,1,0,2,122,4.1,26:15,--
238,Cam Fowler,2011-12,ANA,L,D,82,5,24,29,-28,18,0.35,3,18,2,11,0,0,0,0,123,4.1,23:16,100.0
239,Lars Eller,2011-12,MTL,L,C,79,16,12,28,-5,66,0.35,12,22,2,3,2,3,0,2,129,12.4,15:19,46.6
240,Alexander Steen,2011-12,STL,L,L,43,15,13,28,+24,28,0.65,12,23,3,5,0,0,0,3,134,11.2,19:08,55.8
241,Matt Halischuk,2011-12,NSH,R,R,73,15,13,28,+9,27,0.38,15,28,0,0,0,0,0,2,96,15.6,11:15,36.7
242,Lee Stempniak,2011-12,CGY,R,R,61,14,14,28,-2,16,0.46,12,23,2,5,0,0,0,2,130,10.8,16:14,26.9
243,Matt Duchene,2011-12,COL,L,C,58,14,14,28,-11,8,0.48,9,19,5,9,0,0,1,2,132,10.6,16:17,51.2
244,Chris Neil,2011-12,OTT,R,R,72,13,15,28,-10,178,0.39,11,22,2,6,0,0,0,0,127,10.2,12:48,0.0
245,Alexander Burmistrov,2011-12,WPG,L,C,76,13,15,28,+4,42,0.37,11,24,1,3,1,1,0,0,123,10.6,16:40,44.0
246,Nikolay Kulemin,2011-12,TOR,L,L,70,7,21,28,+2,6,0.40,6,22,1,5,0,1,0,1,107,6.5,15:13,41.0
247,Dmitry Kulikov,2011-12,FLA,L,D,58,4,24,28,-5,36,0.48,2,18,2,10,0,0,0,1,104,3.9,21:51,--
248,Cal Clutterbuck,2011-12,MIN,R,R,74,15,12,27,-4,103,0.36,8,16,3,7,4,4,0,2,161,9.3,16:21,33.3
249,Sean Couturier,2011-12,PHI,L,C,77,13,14,27,+18,14,0.35,11,24,0,1,2,2,0,4,116,11.2,14:08,47.0
250,Andrew Brunette,2011-12,CHI,L,L,78,12,15,27,-13,4,0.35,8,20,4,7,0,0,0,0,75,16.0,13:33,50.0
251,Marcel Goc,2011-12,FLA,L,C,57,11,16,27,+5,10,0.47,8,23,3,4,0,0,0,1,97,11.3,17:37,51.6
252,Tim Stapleton,2011-12,WPG,R,C,63,11,16,27,-2,10,0.43,7,16,4,11,0,0,1,3,74,14.9,10:09,44.9
253,Mark Giordano,2011-12,CGY,L,D,61,9,18,27,0,75,0.44,4,16,5,10,0,1,0,0,125,7.2,23:01,--
254,Jamie McBain,2011-12,CAR,R,D,76,8,19,27,-7,4,0.36,3,16,5,11,0,0,0,1,127,6.3,19:48,--
255,Martin Havlat,2011-12,SJS,L,R,39,7,20,27,+10,22,0.69,3,18,4,8,0,1,1,1,96,7.3,17:37,0.0
256,John-Michael Liles,2011-12,TOR,L,D,66,7,20,27,-14,20,0.41,3,14,4,13,0,0,0,0,106,6.6,21:21,--
257,Lubomir Visnovsky,2011-12,ANA,L,D,68,6,21,27,+7,47,0.40,5,17,1,10,0,0,0,1,112,5.4,20:47,100.0
258,James Wisniewski,2011-12,CBJ,R,D,48,6,21,27,-13,37,0.56,4,15,2,12,0,0,1,2,99,6.1,24:48,0.0
259,Paul Martin,2011-12,PIT,L,D,73,2,25,27,+9,18,0.37,2,22,0,4,0,1,0,0,93,2.2,23:00,--
260,Raffi Torres,2011-12,PHX,L,L,79,15,11,26,+2,83,0.33,14,25,1,1,0,0,0,1,99,15.2,11:22,46.7
261,Zack Smith,2011-12,OTT,L,C,81,14,12,26,+4,98,0.32,11,22,1,1,2,3,0,3,134,10.5,14:04,48.9
262,Andrew Cogliano,2011-12,ANA,L,C,82,13,13,26,-4,15,0.32,11,23,2,3,0,0,0,2,115,11.3,14:42,42.0
263,Brenden Morrow,2011-12,DAL,L,L,57,11,15,26,+1,97,0.46,6,19,5,7,0,0,0,2,88,12.5,17:02,40.7
264,Joey Crabb,2011-12,TOR,R,R,67,11,15,26,+1,33,0.39,9,24,0,0,2,2,0,4,75,14.7,13:27,10.0
265,Brian Boyle,2011-12,NYR,L,C,82,11,15,26,+2,59,0.32,11,24,0,1,0,1,0,2,165,6.7,15:14,51.8
266,Darren Helm,2011-12,DET,L,C,68,9,17,26,+5,12,0.38,9,26,0,0,0,0,0,2,124,7.3,14:31,51.9
267,Marcus Kruger,2011-12,CHI,L,C,71,9,17,26,+11,22,0.37,9,23,0,3,0,0,0,1,89,10.1,15:24,45.9
268,Nick Johnson,2011-12,MIN,R,R,77,8,18,26,-6,45,0.34,8,25,0,1,0,0,0,1,146,5.5,14:27,23.1
269,Kyle Quincey,2011-12,"COL,DET",L,D,72,7,19,26,-1,89,0.36,3,14,4,10,0,2,1,1,168,4.2,21:52,0.0
270,Fedor Tyutin,2011-12,CBJ,L,D,66,5,21,26,-21,49,0.39,4,13,1,12,0,1,0,0,124,4.0,24:09,--
271,Erik Johnson,2011-12,COL,R,D,73,4,22,26,-7,26,0.36,3,14,1,12,0,0,0,1,155,2.6,20:50,--
272,Drew Miller,2011-12,DET,L,L,80,14,11,25,+6,20,0.31,14,25,0,0,0,0,0,4,131,10.7,12:52,20.0
273,Mark Letestu,2011-12,"PIT,CBJ",R,C,62,11,14,25,-9,8,0.40,7,17,4,8,0,0,0,0,114,9.7,15:39,51.9
274,Sami Salo,2011-12,VAN,R,D,69,9,16,25,+7,10,0.36,2,11,7,14,0,0,1,3,136,6.6,20:27,--
275,Erik Condra,2011-12,OTT,R,R,81,8,17,25,+11,30,0.31,6,21,0,0,2,4,0,1,140,5.7,14:10,40.7
276,Ville Leino,2011-12,BUF,L,L,71,8,17,25,-2,16,0.35,7,24,1,1,0,0,0,1,78,10.3,15:55,41.3
277,Andrej Meszaros,2011-12,PHI,L,D,62,7,18,25,+6,38,0.40,5,22,2,3,0,0,0,2,114,6.1,20:40,--
278,Nathan Gerbe,2011-12,BUF,L,C,62,6,19,25,+2,32,0.40,6,23,0,1,0,1,0,2,137,4.4,14:12,36.8
279,Joe Corvo,2011-12,BOS,R,D,75,4,21,25,+10,13,0.33,3,16,1,9,0,0,0,1,168,2.4,18:49,--
280,Dominic Moore,2011-12,"TBL,SJS",L,C,79,4,21,25,-18,54,0.32,3,21,0,3,1,1,0,1,103,3.9,15:32,55.0
281,Trevor Daley,2011-12,DAL,L,D,79,4,21,25,+3,42,0.32,3,19,1,6,0,0,0,2,134,3.0,21:39,--
282,Jeff Petry,2011-12,EDM,R,D,73,2,23,25,-7,26,0.34,1,19,1,6,0,0,0,0,111,1.8,21:46,--
283,Rene Bourque,2011-12,"CGY,MTL",L,R,76,18,6,24,-19,68,0.32,14,17,3,6,1,1,0,1,158,11.4,17:50,60.0
284,Tim Brent,2011-12,CAR,R,C,79,12,12,24,-8,27,0.30,8,16,3,7,1,1,0,3,71,16.9,10:53,48.7
285,Tomas Holmstrom,2011-12,DET,L,L,74,11,13,24,-9,40,0.32,1,9,10,15,0,0,0,3,97,11.3,11:52,100.0
286,James van Riemsdyk,2011-12,PHI,L,L,43,11,13,24,-1,24,0.56,9,19,2,5,0,0,0,1,121,9.1,15:10,40.0
287,Mikkel Boedker,2011-12,PHX,L,L,82,11,13,24,-2,12,0.29,11,23,0,1,0,0,0,2,86,12.8,13:38,50.0
288,Jordan Leopold,2011-12,BUF,L,D,79,10,14,24,+4,28,0.30,9,19,1,5,0,0,0,0,110,9.1,22:22,--
289,Shawn Matthias,2011-12,FLA,L,L,79,10,14,24,-2,49,0.30,9,22,1,2,0,0,0,1,133,7.5,13:49,49.4
290,Bryan Bickell,2011-12,CHI,L,L,71,9,15,24,-3,48,0.34,9,24,0,0,0,0,0,0,84,10.7,12:08,0.0
291,Brian Rolston,2011-12,"NYI,BOS",L,R,70,7,17,24,-5,14,0.34,6,20,1,4,0,0,0,2,151,4.6,14:17,48.1
292,Michal Handzus,2011-12,SJS,L,C,67,7,17,24,-6,18,0.36,5,19,2,5,0,0,0,0,81,8.6,14:27,50.7
293,Jamie Langenbrunner,2011-12,STL,R,R,70,6,18,24,+7,32,0.34,6,24,0,0,0,0,0,3,127,4.7,14:37,37.0
294,Andrew Ference,2011-12,BOS,L,D,72,6,18,24,+9,46,0.33,6,21,0,2,0,1,0,1,107,5.6,18:53,100.0
295,Willie Mitchell,2011-12,LAK,L,D,76,5,19,24,+20,44,0.32,5,16,0,5,0,3,0,2,104,4.8,22:14,0.0
296,Luca Sbisa,2011-12,ANA,L,D,80,5,19,24,-5,66,0.30,5,21,0,3,0,0,0,0,88,5.7,17:56,--
297,Marc-Andre Bergeron,2011-12,TBL,L,D,43,4,20,24,+6,20,0.56,3,15,1,9,0,0,0,0,80,5.0,19:21,--
298,Braydon Coburn,2011-12,PHI,L,D,81,4,20,24,+10,56,0.30,4,22,0,0,0,2,0,0,113,3.5,22:03,0.0
299,Travis Hamonic,2011-12,NYI,R,D,73,2,22,24,+6,73,0.33,1,18,1,6,0,0,0,0,124,1.6,22:26,--
300,Sean Bergenheim,2011-12,FLA,L,L,62,17,6,23,-5,48,0.37,11,17,5,5,1,1,0,2,185,9.2,16:25,27.3
301,Andrew Shaw,2011-12,CHI,R,R,37,12,11,23,-1,50,0.62,12,19,0,4,0,0,1,2,74,16.2,15:12,46.6
302,Niklas Hagman,2011-12,"CGY,ANA",L,L,71,9,14,23,-7,14,0.32,7,21,2,2,0,0,0,2,125,7.2,14:35,40.0
303,Jay Harrison,2011-12,CAR,L,D,72,9,14,23,-10,60,0.32,7,18,2,5,0,0,0,2,128,7.0,20:33,--
304,Brad Boyes,2011-12,BUF,R,R,65,8,15,23,+2,6,0.35,6,15,2,8,0,0,0,0,100,8.0,13:10,47.2
305,Boyd Gordon,2011-12,PHX,R,C,75,8,15,23,+9,10,0.31,7,20,0,0,1,3,0,2,114,7.0,15:56,56.8
306,Daniel Winnik,2011-12,"COL,SJS",L,L,84,8,15,23,-11,52,0.27,7,21,0,0,1,2,0,1,184,4.4,16:42,50.0
307,Tyler Myers,2011-12,BUF,R,D,55,8,15,23,+5,33,0.42,5,16,3,7,0,0,1,1,84,9.5,22:29,--
308,Dennis Seidenberg,2011-12,BOS,L,D,80,5,18,23,+15,39,0.29,5,13,0,8,0,2,1,2,174,2.9,24:02,--
309,Victor Hedman,2011-12,TBL,L,D,61,5,18,23,-9,65,0.38,5,18,0,4,0,1,0,0,82,6.1,23:06,--
310,Marc-Edouard Vlasic,2011-12,SJS,L,D,82,4,19,23,+11,40,0.28,4,21,0,1,0,1,0,1,119,3.4,23:09,--
311,Jared Spurgeon,2011-12,MIN,R,D,70,3,20,23,-4,6,0.33,1,11,2,12,0,0,0,1,92,3.3,21:36,--
312,Andy McDonald,2011-12,STL,L,C,25,10,12,22,+4,2,0.88,7,16,3,6,0,0,0,2,64,15.6,18:32,56.9
313,Nick Spaling,2011-12,NSH,L,C,77,10,12,22,-7,18,0.29,10,21,0,0,0,1,0,3,107,9.4,15:43,50.1
314,Pierre-Marc Bouchard,2011-12,MIN,L,C,37,9,13,22,-1,18,0.59,7,15,2,7,0,0,0,3,84,10.7,16:19,25.0
315,Francois Beauchemin,2011-12,ANA,L,D,82,8,14,22,-14,48,0.27,5,16,3,5,0,1,0,1,139,5.8,25:33,50.0
316,Justin Abdelkader,2011-12,DET,L,L,81,8,14,22,+4,62,0.27,8,22,0,0,0,0,0,1,121,6.6,12:19,52.9
317,Justin Faulk,2011-12,CAR,R,D,66,8,14,22,-16,29,0.33,3,10,5,12,0,0,1,2,101,7.9,22:51,--
318,Stephane Robidas,2011-12,DAL,R,D,75,5,17,22,-5,48,0.29,3,13,2,9,0,0,0,1,75,6.7,22:46,--
319,Tom Gilbert,2011-12,"EDM,MIN",R,D,67,3,19,22,-8,20,0.33,1,16,2,6,0,0,0,1,72,4.2,24:04,--
320,Marek Zidlicky,2011-12,"MIN,NJD",R,D,63,2,20,22,-6,34,0.35,0,14,2,8,0,0,0,1,70,2.9,21:20,--
321,Luke Schenn,2011-12,TOR,R,D,79,2,20,22,-6,62,0.28,2,20,0,1,0,1,0,0,81,2.5,16:02,--
322,Eric Nystrom,2011-12,DAL,L,L,74,16,5,21,-10,24,0.28,16,21,0,0,0,0,0,1,102,15.7,13:45,48.3
323,Jim Slater,2011-12,WPG,L,C,78,13,8,21,-9,42,0.27,12,20,0,0,1,1,0,1,118,11.0,14:46,54.4
324,Ryan Johansen,2011-12,CBJ,R,C,67,9,12,21,-2,24,0.31,6,17,3,4,0,0,0,3,99,9.1,12:44,45.1
325,Vernon Fiddler,2011-12,DAL,L,C,82,8,13,21,-13,60,0.26,8,20,0,0,0,1,0,1,123,6.5,13:59,50.9
326,Paul Gaustad,2011-12,"BUF,NSH",L,C,70,7,14,21,-1,76,0.30,7,20,0,0,0,1,0,3,75,9.3,14:46,57.3
327,Sheldon Souray,2011-12,DAL,L,D,64,6,15,21,+11,73,0.33,3,14,2,6,1,1,0,1,179,3.4,20:28,--
328,Brad Stuart,2011-12,DET,L,D,81,6,15,21,+16,29,0.26,4,19,1,1,1,1,0,2,96,6.3,21:03,--
329,Jarret Stoll,2011-12,LAK,R,C,78,6,15,21,+2,60,0.27,5,13,1,8,0,0,0,0,133,4.5,16:41,55.0
330,Cody Franson,2011-12,TOR,R,D,57,5,16,21,-1,22,0.37,3,14,2,7,0,0,0,0,65,7.7,16:11,--
331,Radek Dvorak,2011-12,DAL,R,R,73,4,17,21,-16,12,0.29,3,20,0,0,1,1,0,0,83,4.8,14:17,40.0
332,Kevin Klein,2011-12,NSH,R,D,66,4,17,21,-8,4,0.32,4,19,0,1,0,1,0,2,91,4.4,19:56,--
333,Corey Potter,2011-12,EDM,R,D,62,4,17,21,-16,24,0.34,3,10,1,11,0,0,0,0,98,4.1,19:57,--
334,Matt Niskanen,2011-12,PIT,R,D,75,4,17,21,+9,47,0.28,1,13,3,8,0,0,0,0,118,3.4,17:56,--
335,Eric Brewer,2011-12,TBL,L,D,82,1,20,21,-5,49,0.26,1,17,0,3,0,1,0,0,83,1.2,23:16,--
336,Ryan Wilson,2011-12,COL,L,D,59,1,20,21,+11,33,0.36,1,17,0,4,0,0,0,0,63,1.6,18:44,0.0
337,Derek Dorsett,2011-12,CBJ,R,R,77,12,8,20,-11,235,0.26,9,16,2,3,1,1,0,1,137,8.8,14:42,50.0
338,Mason Raymond,2011-12,VAN,L,L,55,10,10,20,+4,18,0.36,8,18,1,1,1,1,0,2,125,8.0,15:35,28.0
339,Luke Adam,2011-12,BUF,L,C,52,10,10,20,-6,14,0.38,10,17,0,3,0,0,0,0,89,11.2,12:24,44.0
340,Ruslan Fedotenko,2011-12,NYR,L,L,73,9,11,20,-7,16,0.27,8,18,1,2,0,0,0,1,94,9.6,13:36,47.1
341,Anthony Stewart,2011-12,CAR,R,R,77,9,11,20,-2,30,0.26,9,18,0,2,0,0,0,1,64,14.1,8:07,17.7
342,Slava Voynov,2011-12,LAK,R,D,54,8,12,20,+12,12,0.37,5,14,3,6,0,0,0,2,86,9.3,18:32,--
343,Vladimir Sobotka,2011-12,STL,L,C,73,5,15,20,+12,42,0.27,4,18,0,1,1,1,0,1,117,4.3,15:51,56.1
344,Ryan Whitney,2011-12,EDM,L,D,51,3,17,20,-16,16,0.39,1,10,2,10,0,0,0,0,41,7.3,20:58,--
345,Shane O'Brien,2011-12,COL,L,D,76,3,17,20,+2,105,0.26,2,17,1,2,0,1,0,0,114,2.6,19:13,--
346,Matt Gilroy,2011-12,"TBL,OTT",R,D,67,3,17,20,+2,18,0.30,3,20,0,0,0,0,0,0,80,3.8,17:30,--
347,Tom Pyatt,2011-12,TBL,L,L,74,12,7,19,-19,8,0.26,11,18,1,1,0,0,0,1,95,12.6,14:48,45.6
348,Taylor Pyatt,2011-12,PHX,L,L,73,9,10,19,-4,23,0.26,9,18,0,1,0,0,0,1,111,8.1,12:19,54.6
349,Maxim Lapierre,2011-12,VAN,R,C,82,9,10,19,-3,130,0.23,9,19,0,0,0,0,0,0,103,8.7,11:14,52.1
350,Torrey Mitchell,2011-12,SJS,R,C,76,9,10,19,-6,29,0.25,9,19,0,0,0,0,0,0,100,9.0,12:26,43.4
351,Gabriel Bourque,2011-12,NSH,L,L,43,7,12,19,-2,6,0.44,7,19,0,0,0,0,0,1,59,11.9,12:47,0.0
352,Adam Burish,2011-12,DAL,R,R,65,6,13,19,+6,76,0.29,6,17,0,2,0,0,0,1,82,7.3,12:47,55.8
353,Chris Phillips,2011-12,OTT,L,D,80,5,14,19,+12,16,0.24,1,13,4,4,0,2,0,1,85,5.9,19:07,--
354,Jan Hejda,2011-12,COL,L,D,81,5,14,19,-17,24,0.23,5,19,0,0,0,0,0,1,78,6.4,20:41,100.0
355,Andrew MacDonald,2011-12,NYI,L,D,75,5,14,19,-5,26,0.25,4,17,1,2,0,0,0,0,71,7.0,23:22,--
356,Carl Gunnarsson,2011-12,TOR,L,D,76,4,15,19,-9,20,0.25,4,13,0,6,0,0,0,0,89,4.5,21:42,0.0
357,Dmitry Orlov,2011-12,WSH,L,D,60,3,16,19,+1,18,0.32,3,17,0,2,0,0,0,1,51,5.9,16:52,0.0
358,Carlo Colaiacovo,2011-12,STL,L,D,64,2,17,19,+7,22,0.30,2,11,0,8,0,0,1,2,68,2.9,19:00,--
359,Brayden Schenn,2011-12,PHI,L,C,54,12,6,18,-7,34,0.33,8,13,4,5,0,0,0,3,97,12.4,14:07,46.1
360,Matt D'Agostini,2011-12,STL,R,R,55,9,9,18,+12,27,0.33,6,15,3,3,0,0,1,3,101,8.9,14:01,27.6
361,Matthew Lombardi,2011-12,TOR,L,C,62,8,10,18,-19,10,0.29,7,17,0,0,1,1,0,2,101,7.9,13:34,49.4
362,Matt Stajan,2011-12,CGY,L,C,61,8,10,18,-3,29,0.30,8,16,0,2,0,0,1,1,77,10.4,13:01,51.8
363,Manny Malhotra,2011-12,VAN,L,C,78,7,11,18,-11,14,0.23,7,18,0,0,0,0,0,2,60,11.7,12:21,58.5
364,Mike Knuble,2011-12,WSH,R,R,72,6,12,18,-15,32,0.25,6,14,0,4,0,0,0,0,91,6.6,13:57,51.9
365,Joel Ward,2011-12,WSH,R,R,73,6,12,18,+12,20,0.25,6,18,0,0,0,0,0,0,79,7.6,12:26,55.8
366,Craig Adams,2011-12,PIT,R,R,82,5,13,18,-6,34,0.22,5,15,0,0,0,3,0,0,76,6.6,11:17,45.2
367,Nick Bonino,2011-12,ANA,L,C,50,5,13,18,+1,8,0.36,5,17,0,1,0,0,0,0,63,7.9,12:29,43.0
368,Yannick Weber,2011-12,MTL,R,D,60,4,14,18,-7,30,0.30,0,10,4,8,0,0,0,0,88,4.6,15:37,--
369,Johnny Oduya,2011-12,"WPG,CHI",L,D,81,3,15,18,-6,33,0.22,3,18,0,0,0,0,1,1,82,3.7,20:28,--
370,Brooks Orpik,2011-12,PIT,L,D,73,2,16,18,+19,61,0.25,2,17,0,0,0,1,0,0,44,4.6,22:33,--
371,Anton Stralman,2011-12,NYR,R,D,53,2,16,18,+9,20,0.34,2,14,0,4,0,0,0,0,55,3.6,17:06,--
372,Adam Larsson,2011-12,NJD,R,D,65,2,16,18,-7,20,0.28,2,13,0,4,0,1,0,0,68,2.9,20:37,--
373,Tim Gleason,2011-12,CAR,L,D,82,1,17,18,+12,71,0.22,1,15,0,2,0,1,0,0,65,1.5,20:43,--
374,Jay McClement,2011-12,COL,L,C,80,10,7,17,-8,31,0.21,9,16,0,0,1,1,0,1,95,10.5,13:45,51.3
375,Simon Gagne,2011-12,LAK,L,L,34,7,10,17,-1,18,0.50,6,12,0,4,1,1,0,2,75,9.3,17:59,28.6
376,Dustin Penner,2011-12,LAK,L,L,65,7,10,17,-7,43,0.26,6,16,1,1,0,0,0,0,119,5.9,14:19,43.8
377,Joni Pitkanen,2011-12,CAR,L,D,30,5,12,17,-15,16,0.57,3,9,2,8,0,0,0,2,62,8.1,22:18,--
378,Brandon Prust,2011-12,NYR,L,L,82,5,12,17,-1,156,0.21,3,15,0,0,2,2,0,2,68,7.4,11:57,60.0
379,Jared Cowen,2011-12,OTT,L,D,82,5,12,17,-4,56,0.21,5,15,0,1,0,1,1,1,58,8.6,18:54,--
380,Samuel Pahlsson,2011-12,"CBJ,VAN",L,C,80,4,13,17,-2,34,0.21,3,15,0,0,1,2,0,1,93,4.3,14:46,52.6
381,Deryk Engelland,2011-12,PIT,R,D,73,4,13,17,+10,56,0.23,4,17,0,0,0,0,0,1,86,4.7,16:09,--
382,Grant Clitsome,2011-12,"CBJ,WPG",L,D,63,4,13,17,-9,32,0.27,3,11,1,5,0,1,0,1,87,4.6,17:00,0.0
383,Mark Fayne,2011-12,NJD,R,D,82,4,13,17,-4,26,0.21,4,14,0,2,0,1,1,1,94,4.3,20:11,--
384,Andrew Desjardins,2011-12,SJS,L,L,76,4,13,17,+4,47,0.22,4,16,0,0,0,1,0,3,80,5.0,9:35,53.0
385,Karl Alzner,2011-12,WSH,L,D,82,1,16,17,+12,29,0.21,1,16,0,1,0,0,0,0,56,1.8,20:52,--
386,Travis Moen,2011-12,MTL,L,L,48,9,7,16,-3,41,0.33,8,15,0,0,1,1,0,0,45,20.0,15:43,41.7
387,Gregory Campbell,2011-12,BOS,L,C,78,8,8,16,-3,80,0.21,8,16,0,0,0,0,0,0,74,10.8,12:48,50.7
388,Peter Mueller,2011-12,COL,R,C,32,7,9,16,-3,8,0.50,6,11,1,5,0,0,0,1,82,8.5,14:39,60.0
389,Bobby Butler,2011-12,OTT,R,R,56,6,10,16,+8,12,0.29,6,16,0,0,0,0,1,4,86,7.0,11:29,100.0
390,Arron Asham,2011-12,PIT,R,R,64,5,11,16,-5,76,0.25,5,16,0,0,0,0,0,0,49,10.2,9:14,54.6
391,John Mitchell,2011-12,NYR,L,C,63,5,11,16,+10,8,0.25,5,14,0,2,0,0,0,0,64,7.8,10:10,51.8
